frame_num,image_name,timestamp,activities,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
523,person_245.jpg,1744867522.3401196,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
524,person_246.jpg,1744867522.3781137,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
525,person_247.jpg,1744867522.4149911,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
526,person_248.jpg,1744867522.460496,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
527,person_249.jpg,1744867522.504782,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
528,person_250.jpg,1744867522.5446155,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
529,person_251.jpg,1744867522.590161,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
530,person_252.jpg,1744867522.6313362,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
531,person_253.jpg,1744867522.6698785,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
532,person_254.jpg,1744867522.7187161,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
533,person_255.jpg,1744867522.7778413,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
534,person_256.jpg,1744867522.8343053,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
535,person_257.jpg,1744867522.8977077,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
536,person_258.jpg,1744867522.9415884,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
537,person_259.jpg,1744867522.9834948,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
538,person_260.jpg,1744867523.0288222,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
539,person_261.jpg,1744867523.069751,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
540,person_262.jpg,1744867523.104027,Sitting,0.4281403422355652,0.03681262210011482,0.4404502511024475,0.022932592779397964,0.4222794473171234,0.026331711560487747,0.4653635025024414,0.03208058699965477,0.0,0.0,0.49360138177871704,0.12074341624975204,0.40153923630714417,0.12689372897148132,0.5140790343284607,0.23554477095603943,0.37783634662628174,0.24531108140945435,0.5145546793937683,0.32946985960006714,0.37156254053115845,0.3422222435474396,0.46885213255882263,0.3276967704296112,0.4079960286617279,0.32812270522117615,0.47527918219566345,0.4820946455001831,0.400669664144516,0.4830152690410614,0.4715479910373688,0.6402191519737244,0.4026421010494232,0.6396353244781494
541,person_263.jpg,1744867523.1429899,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
542,person_264.jpg,1744867523.6362963,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
543,person_265.jpg,1744867523.6822739,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
544,person_266.jpg,1744867523.7265835,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
545,person_267.jpg,1744867523.761918,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
546,person_268.jpg,1744867523.80469,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
547,person_269.jpg,1744867523.8460047,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
548,person_270.jpg,1744867523.9018946,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
549,person_271.jpg,1744867523.950472,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
550,person_272.jpg,1744867523.9983509,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
551,person_273.jpg,1744867524.0391457,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
552,person_274.jpg,1744867524.0725098,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
553,person_275.jpg,1744867524.1111078,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
554,person_276.jpg,1744867524.1601305,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
555,person_277.jpg,1744867524.1979127,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
556,person_278.jpg,1744867524.2412543,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
557,person_279.jpg,1744867524.2819498,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
558,person_280.jpg,1744867524.3284028,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
559,person_281.jpg,1744867524.3698642,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
561,person_282.jpg,1744867524.4421349,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
562,person_283.jpg,1744867524.4845343,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
563,person_284.jpg,1744867524.5236537,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
564,person_285.jpg,1744867524.5667992,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
565,person_286.jpg,1744867524.627088,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
566,person_287.jpg,1744867524.6733394,Sitting,0.44104623794555664,0.02872559241950512,0.45204639434814453,0.016743548214435577,0.4340786039829254,0.019081544131040573,0.4715638756752014,0.029207436367869377,0.0,0.0,0.5008615851402283,0.11779319494962692,0.40713778138160706,0.11729849129915237,0.5171006321907043,0.22913426160812378,0.38253575563430786,0.2196403294801712,0.5109249353408813,0.3208366334438324,0.36728912591934204,0.2906287908554077,0.4716128408908844,0.3235001266002655,0.40813666582107544,0.31869077682495117,0.4744391441345215,0.4767131209373474,0.39172711968421936,0.46735504269599915,0.47389382123947144,0.6410495042800903,0.39426615834236145,0.6237776279449463
